,time_simulation,P_104 [L/s],Mix_TK100,Mix_R101,Csus_R101,x_R101,SV_p,SV_gl,molCH4_acum_V101,molCO2_acum_V101,molO2_acum_V101,molH2S_acum_V101,molNH3_acum_V101,molH2O_acum_V101,biogas_acum_V101,Pacum_V101,Pstorage_V101,x_CH4_V101,x_CO2_V101,x_O2_V101,x_NH3_V101,x_H2S_V101,RH_V101,molCH4_acum_V102,molCO2_acum_V102,molO2_acum_V102,molH2S_acum_V102,molNH3_acum_V102,molH2O_acum_V102,biogas_acum_V102,Pacum_V102,Pstorage_V102,x_CH4_V102,x_CO2_V102,x_O2_V102,x_NH3_V102,x_H2S_V102,RH_V102,molCH4_acum_V107,molCO2_acum_V107,molO2_acum_V107,molH2S_acum_V107,molNH3_acum_V107,molH2O_acum_V107,biogas_acum_V107,Pacum_V107,Pstorage_V107,x_CH4_V107,x_CO2_V107,x_O2_V107,x_NH3_V107,x_H2S_V107,RH_V107
895,3225600,0.0,0,0,0.02327995753085047,0.21710242675408437,0.07828975732459156,77.22893111284336,1.947136103022713,1.2612131576397114,0.11822386216050232,0.0,0.19913891962732283,0.04435087806263513,3.5700629205128847,32.16797483881315,32.16797483881315,55.22674794704788,35.77187082933782,3.3531910926662287,5648.190130948076,0.0,121.10964951879903,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
896,3229200,0.0,0,0,0.02327995753085047,0.21710242675408437,0.07828975732459156,77.22893111284336,1.947136103022713,1.2612131576397114,0.11822386216050232,0.0,0.19913891962732283,0.04435087806263513,3.5700629205128847,31.770636363497893,31.770636363497893,55.22674794704788,35.77187082933782,3.3531910926662287,5648.190130948076,0.0,149.95605303496825,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
897,3232800,0.0,0,0,0.02327995753085047,0.21710242675408437,0.07828975732459156,77.22893111284336,1.947136103022713,1.2612131576397114,0.11822386216050232,0.0,0.19913891962732283,0.04435087806263513,3.5700629205128847,32.1736099270361,32.1736099270361,55.22674794704788,35.77187082933782,3.3531910926662287,5648.190130948076,0.0,120.74868200949211,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
898,3236400,0.0,0,0,0.02327995753085047,0.21710242675408437,0.07828975732459156,77.22893111284336,1.947136103022713,1.2612131576397114,0.11822386216050232,0.0,0.19913891962732283,0.04435087806263513,3.5700629205128847,32.065160126205114,32.065160126205114,55.22674794704788,35.77187082933782,3.3531910926662287,5648.190130948076,0.0,127.9163700051617,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
899,3240000,0.0,0,0,0.02327995753085047,0.21710242675408437,0.07828975732459156,77.22893111284336,1.947136103022713,1.2612131576397114,0.11822386216050232,0.0,0.19913891962732283,0.04435087806263513,3.5700629205128847,32.01139020909824,32.01139020909824,55.22674794704788,35.77187082933782,3.3531910926662287,5648.190130948076,0.0,131.64901133229773,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
900,3243600,18.0,50,50,0.02334366227887077,0.21496005632393037,0.07850399436760697,77.4402652439259,1.9527421208484994,1.2648443282768684,0.11858540283990726,0.0,0.19971226235950554,0.04446511643296139,3.580349230757742,32.32631802257912,32.32631802257912,55.22641743086082,35.771656744989386,3.35376949599358,5648.1563281562185,0.0,117.18726250411633,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
901,3247200,0.0,50,50,0.02334366227887077,0.21496005632393037,0.07850399436760697,77.4402652439259,1.9527421208484994,1.2648443282768684,0.11858540283990726,0.0,0.19971226235950554,0.04446511643296139,3.580349230757742,32.09744268786113,32.09744268786113,55.22641743086082,35.771656744989386,3.35376949599358,5648.1563281562185,0.0,132.30629522935388,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
902,3250800,0.0,50,50,0.02334366227887077,0.21496005632393037,0.07850399436760697,77.4402652439259,1.9527421208484994,1.2648443282768684,0.11858540283990726,0.0,0.19971226235950554,0.04446511643296139,3.580349230757742,32.043621593655416,32.043621593655416,55.22641743086082,35.771656744989386,3.35376949599358,5648.1563281562185,0.0,136.17675445632895,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
903,3254400,0.0,50,50,0.02334366227887077,0.21496005632393037,0.07850399436760697,77.4402652439259,1.9527421208484994,1.2648443282768684,0.11858540283990726,0.0,0.19971226235950554,0.04446511643296139,3.580349230757742,32.089160068135115,32.089160068135115,55.22641743086082,35.771656744989386,3.35376949599358,5648.1563281562185,0.0,132.89369221831055,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
904,3258000,0.0,50,50,0.02334366227887077,0.21496005632393037,0.07850399436760697,77.4402652439259,1.9527421208484994,1.2648443282768684,0.11858540283990726,0.0,0.19971226235950554,0.04446511643296139,3.580349230757742,32.234621382511776,32.234621382511776,55.22641743086082,35.771656744989386,3.35376949599358,5648.1563281562185,0.0,122.99504412057011,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
905,3261600,0.0,50,50,0.02334366227887077,0.21496005632393037,0.07850399436760697,77.4402652439259,1.9527421208484994,1.2648443282768684,0.11858540283990726,0.0,0.19971226235950554,0.04446511643296139,3.580349230757742,32.062709348426694,32.062709348426694,55.22641743086082,35.771656744989386,3.35376949599358,5648.1563281562185,0.0,134.78952754971658,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
906,3265200,18.0,50,50,0.02340669325959897,0.21284034447368225,0.07871596555263179,77.64936421939363,1.958288847152581,1.2684370941783758,0.11893679194590485,0.0,0.20027954118605934,0.04461299605536987,3.590555270518291,32.23267670663914,32.23267670663914,55.22619082819642,35.77150996826357,3.354166050656292,5648.133152883722,0.0,129.57685121375158,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
907,3268800,0.0,50,50,0.02340669325959897,0.21284034447368225,0.07871596555263179,77.64936421939363,1.958288847152581,1.2684370941783758,0.11893679194590485,0.0,0.20027954118605934,0.04461299605536987,3.590555270518291,32.23589530266964,32.23589530266964,55.22619082819642,35.77150996826357,3.354166050656292,5648.133152883722,0.0,129.35543564842106,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
908,3272400,0.0,50,50,0.02340669325959897,0.21284034447368225,0.07871596555263179,77.64936421939363,1.958288847152581,1.2684370941783758,0.11893679194590485,0.0,0.20027954118605934,0.04461299605536987,3.590555270518291,32.27790580469606,32.27790580469606,55.22619082819642,35.77150996826357,3.354166050656292,5648.133152883722,0.0,126.50457884051274,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
909,3276000,0.0,50,50,0.02340669325959897,0.21284034447368225,0.07871596555263179,77.64936421939363,1.958288847152581,1.2684370941783758,0.11893679194590485,0.0,0.20027954118605934,0.04461299605536987,3.590555270518291,32.11865351232457,32.11865351232457,55.22619082819642,35.77150996826357,3.354166050656292,5648.133152883722,0.0,137.70636318148598,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
910,3279600,0.0,50,50,0.02340669325959897,0.21284034447368225,0.07871596555263179,77.64936421939363,1.958288847152581,1.2684370941783758,0.11893679194590485,0.0,0.20027954118605934,0.04461299605536987,3.590555270518291,32.03273614357387,32.03273614357387,55.22619082819642,35.77150996826357,3.354166050656292,5648.133152883722,0.0,144.21626905435193,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
911,3283200,0.0,50,50,0.02340669325959897,0.21284034447368225,0.07871596555263179,77.64936421939363,1.958288847152581,1.2684370941783758,0.11893679194590485,0.0,0.20027954118605934,0.04461299605536987,3.590555270518291,32.24429839812651,32.24429839812651,55.22619082819642,35.77150996826357,3.354166050656292,5648.133152883722,0.0,128.77939251850339,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
912,3286800,18.0,50,50,0.023469149151235335,0.21073997268682557,0.07892600273131745,77.8565553943081,1.9637849656165811,1.2719970800016487,0.119218764683372,0.0,0.20084164421078662,0.0447233145532873,3.600565769065675,32.45349513266708,32.45349513266708,55.22699587335554,35.772031417968925,3.3527572216278196,5648.215487047724,0.0,121.1243249307135,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
913,3290400,0.0,50,50,0.023469149151235335,0.21073997268682557,0.07892600273131745,77.8565553943081,1.9637849656165811,1.2719970800016487,0.119218764683372,0.0,0.20084164421078662,0.0447233145532873,3.600565769065675,32.280270812187375,32.280270812187375,55.22699587335554,35.772031417968925,3.3527572216278196,5648.215487047724,0.0,132.72984660282643,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
914,3294000,0.0,50,50,0.023469149151235335,0.21073997268682557,0.07892600273131745,77.8565553943081,1.9637849656165811,1.2719970800016487,0.119218764683372,0.0,0.20084164421078662,0.0447233145532873,3.600565769065675,32.26527367557848,32.26527367557848,55.22699587335554,35.772031417968925,3.3527572216278196,5648.215487047724,0.0,133.79279268841222,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
915,3297600,0.0,50,50,0.023469149151235335,0.21073997268682557,0.07892600273131745,77.8565553943081,1.9637849656165811,1.2719970800016487,0.119218764683372,0.0,0.20084164421078662,0.0447233145532873,3.600565769065675,32.294828812960944,32.294828812960944,55.22699587335554,35.772031417968925,3.3527572216278196,5648.215487047724,0.0,131.70721054419153,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
916,3301200,0.0,50,50,0.023469149151235335,0.21073997268682557,0.07892600273131745,77.8565553943081,1.9637849656165811,1.2719970800016487,0.119218764683372,0.0,0.20084164421078662,0.0447233145532873,3.600565769065675,32.30228043395504,32.30228043395504,55.22699587335554,35.772031417968925,3.3527572216278196,5648.215487047724,0.0,131.18723902707922,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
917,3304800,0.0,50,50,0.023469149151235335,0.21073997268682557,0.07892600273131745,77.8565553943081,1.9637849656165811,1.2719970800016487,0.119218764683372,0.0,0.20084164421078662,0.0447233145532873,3.600565769065675,32.41344603022028,32.41344603022028,55.22699587335554,35.772031417968925,3.3527572216278196,5648.215487047724,0.0,123.70115728131069,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
918,3308400,18.0,50,50,0.023530980702877957,0.2086605972555393,0.07913394027444608,78.06167538372733,1.969226142161132,1.2755214784452782,0.11965403231039232,0.0,0.20139812817557023,0.044857633151239557,3.610657414243612,32.4120505698278,32.4120505698278,55.22537054948904,35.77097865137357,3.35560153839419,5648.049260743195,0.0,130.13684978813137,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
919,3312000,0.0,50,50,0.023530980702877957,0.2086605972555393,0.07913394027444608,78.06167538372733,1.969226142161132,1.2755214784452782,0.11965403231039232,0.0,0.20139812817557023,0.044857633151239557,3.610657414243612,32.58516372441235,32.58516372441235,55.22537054948904,35.77097865137357,3.35560153839419,5648.049260743195,0.0,118.82816578271343,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
920,3315600,0.0,50,50,0.023530980702877957,0.2086605972555393,0.07913394027444608,78.06167538372733,1.969226142161132,1.2755214784452782,0.11965403231039232,0.0,0.20139812817557023,0.044857633151239557,3.610657414243612,32.29904902004206,32.29904902004206,55.22537054948904,35.77097865137357,3.35560153839419,5648.049260743195,0.0,138.17928965061037,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
921,3319200,0.0,50,50,0.023530980702877957,0.2086605972555393,0.07913394027444608,78.06167538372733,1.969226142161132,1.2755214784452782,0.11965403231039232,0.0,0.20139812817557023,0.044857633151239557,3.610657414243612,32.45428203459636,32.45428203459636,55.22537054948904,35.77097865137357,3.35560153839419,5648.049260743195,0.0,127.26902718838686,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
922,3322800,0.0,50,50,0.023530980702877957,0.2086605972555393,0.07913394027444608,78.06167538372733,1.969226142161132,1.2755214784452782,0.11965403231039232,0.0,0.20139812817557023,0.044857633151239557,3.610657414243612,32.59891643368419,32.59891643368419,55.22537054948904,35.77097865137357,3.35560153839419,5648.049260743195,0.0,117.97886408304348,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
923,3326400,0.0,50,50,0.023530980702877957,0.2086605972555393,0.07913394027444608,78.06167538372733,1.969226142161132,1.2755214784452782,0.11965403231039232,0.0,0.20139812817557023,0.044857633151239557,3.610657414243612,32.477024927522805,32.477024927522805,55.22537054948904,35.77097865137357,3.35560153839419,5648.049260743195,0.0,125.75447180651472,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
924,3330000,18.0,50,50,0.023592206021712317,0.2066016092409303,0.07933983907590698,78.26478425642844,1.9746139702185554,1.2790113216188368,0.11993949973762594,0.0,0.20194915604507946,0.04499899655387196,3.6205129441739694,32.66313207099884,32.66313207099884,55.22601782976908,35.77139791246406,3.3544687979041172,5648.115459862745,0.0,119.7851446874022,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
925,3333600,0.0,50,50,0.023592206021712317,0.2066016092409303,0.07933983907590698,78.26478425642844,1.9746139702185554,1.2790113216188368,0.11993949973762594,0.0,0.20194915604507946,0.04499899655387196,3.6205129441739694,32.78139690583613,32.78139690583613,55.22601782976908,35.77139791246406,3.3544687979041172,5648.115459862745,0.0,112.65950554651778,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
926,3337200,0.0,50,50,0.023592206021712317,0.2066016092409303,0.07933983907590698,78.26478425642844,1.9746139702185554,1.2790113216188368,0.11993949973762594,0.0,0.20194915604507946,0.04499899655387196,3.6205129441739694,32.44431699006892,32.44431699006892,55.22601782976908,35.77139791246406,3.3544687979041172,5648.115459862745,0.0,134.3666509680736,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
927,3340800,0.0,50,50,0.023592206021712317,0.2066016092409303,0.07933983907590698,78.26478425642844,1.9746139702185554,1.2790113216188368,0.11993949973762594,0.0,0.20194915604507946,0.04499899655387196,3.6205129441739694,32.60367349517581,32.60367349517581,55.22601782976908,35.77139791246406,3.3544687979041172,5648.115459862745,0.0,123.56076141419057,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
928,3344400,0.0,50,50,0.023592206021712317,0.2066016092409303,0.07933983907590698,78.26478425642844,1.9746139702185554,1.2790113216188368,0.11993949973762594,0.0,0.20194915604507946,0.04499899655387196,3.6205129441739694,32.54799192327242,32.54799192327242,55.22601782976908,35.77139791246406,3.3544687979041172,5648.115459862745,0.0,127.21989265501865,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
929,3348000,0.0,50,50,0.023592206021712317,0.2066016092409303,0.07933983907590698,78.26478425642844,1.9746139702185554,1.2790113216188368,0.11993949973762594,0.0,0.20194915604507946,0.04499899655387196,3.6205129441739694,32.372778625083484,32.372778625083484,55.22601782976908,35.77139791246406,3.3544687979041172,5648.115459862745,0.0,139.56467798724256,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
930,3351600,18.0,50,50,0.02365284943229888,0.20456219061576056,0.07954378093842396,78.46596270670831,1.979950590350173,1.282467996022271,0.12013378436162558,0.0,0.20249494674035853,0.04512208512339854,3.630169402597827,32.463416184085645,32.463416184085645,55.22801834997805,35.77269370396304,3.350967887538418,5648.3200585204795,0.0,139.51309125396466,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
931,3355200,0.0,50,50,0.02365284943229888,0.20456219061576056,0.07954378093842396,78.46596270670831,1.979950590350173,1.282467996022271,0.12013378436162558,0.0,0.20249494674035853,0.04512208512339854,3.630169402597827,32.674252909283936,32.674252909283936,55.22801834997805,35.77269370396304,3.350967887538418,5648.3200585204795,0.0,124.8602157632929,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
932,3358800,0.0,50,50,0.02365284943229888,0.20456219061576056,0.07954378093842396,78.46596270670831,1.979950590350173,1.282467996022271,0.12013378436162558,0.0,0.20249494674035853,0.04512208512339854,3.630169402597827,32.565856370786484,32.565856370786484,55.22801834997805,35.77269370396304,3.350967887538418,5648.3200585204795,0.0,132.1623513122993,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
933,3362400,0.0,50,50,0.02365284943229888,0.20456219061576056,0.07954378093842396,78.46596270670831,1.979950590350173,1.282467996022271,0.12013378436162558,0.0,0.20249494674035853,0.04512208512339854,3.630169402597827,32.49973705460304,32.49973705460304,55.22801834997805,35.77269370396304,3.350967887538418,5648.3200585204795,0.0,136.85485036723784,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
934,3366000,0.0,50,50,0.02365284943229888,0.20456219061576056,0.07954378093842396,78.46596270670831,1.979950590350173,1.282467996022271,0.12013378436162558,0.0,0.20249494674035853,0.04512208512339854,3.630169402597827,32.695562976122986,32.695562976122986,55.22801834997805,35.77269370396304,3.350967887538418,5648.3200585204795,0.0,123.47932873369854,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
935,3369600,0.0,50,50,0.02365284943229888,0.20456219061576056,0.07954378093842396,78.46596270670831,1.979950590350173,1.282467996022271,0.12013378436162558,0.0,0.20249494674035853,0.04512208512339854,3.630169402597827,32.58983068304036,32.58983068304036,55.22801834997805,35.77269370396304,3.350967887538418,5648.3200585204795,0.0,130.50634588234945,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
936,3373200,18.0,50,50,0.023712901103377617,0.20254267200218057,0.07974573279978195,78.6651781203449,1.9852351374051018,1.285890941273759,0.12045250366677117,0.0,0.20303541178006715,0.04523557556588844,3.6398495696915876,32.81215336399934,32.81215336399934,55.22804786965621,35.77271282466367,3.3509162281016565,5648.323077578473,0.0,121.81361994889261,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
937,3376800,0.0,50,50,0.023712901103377617,0.20254267200218057,0.07974573279978195,78.6651781203449,1.9852351374051018,1.285890941273759,0.12045250366677117,0.0,0.20303541178006715,0.04523557556588844,3.6398495696915876,32.6182444138173,32.6182444138173,55.22804786965621,35.77271282466367,3.3509162281016565,5648.323077578473,0.0,134.8054717684328,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
938,3380400,0.0,50,50,0.023712901103377617,0.20254267200218057,0.07974573279978195,78.6651781203449,1.9852351374051018,1.285890941273759,0.12045250366677117,0.0,0.20303541178006715,0.04523557556588844,3.6398495696915876,32.906580331732435,32.906580331732435,55.22804786965621,35.77271282466367,3.3509162281016565,5648.323077578473,0.0,116.00755640325227,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
939,3384000,0.0,50,50,0.023712901103377617,0.20254267200218057,0.07974573279978195,78.6651781203449,1.9852351374051018,1.285890941273759,0.12045250366677117,0.0,0.20303541178006715,0.04523557556588844,3.6398495696915876,32.7302578800358,32.7302578800358,55.22804786965621,35.77271282466367,3.3509162281016565,5648.323077578473,0.0,127.11835555910416,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
940,3387600,0.0,50,50,0.023712901103377617,0.20254267200218057,0.07974573279978195,78.6651781203449,1.9852351374051018,1.285890941273759,0.12045250366677117,0.0,0.20303541178006715,0.04523557556588844,3.6398495696915876,32.6793155998584,32.6793155998584,55.22804786965621,35.77271282466367,3.3509162281016565,5648.323077578473,0.0,130.55072349757967,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
941,3391200,0.0,50,50,0.023712901103377617,0.20254267200218057,0.07974573279978195,78.6651781203449,1.9852351374051018,1.285890941273759,0.12045250366677117,0.0,0.20303541178006715,0.04523557556588844,3.6398495696915876,32.705459369292555,32.705459369292555,55.22804786965621,35.77271282466367,3.3509162281016565,5648.323077578473,0.0,128.7762136072715,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
942,3394800,18.0,50,50,0.023772335030330848,0.20054392792721834,0.07994560720727817,78.86234422961955,1.9904653229769862,1.289278675110093,0.12065259253498914,0.0,0.20357031712264623,0.04534392049149122,3.6493108282362066,32.89141558347205,32.89141558347205,55.22984461093669,35.77387662299308,3.347771930860789,5648.506835209432,0.0,122.38970314053607,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
943,3398400,0.0,50,50,0.023772335030330848,0.20054392792721834,0.07994560720727817,78.86234422961955,1.9904653229769862,1.289278675110093,0.12065259253498914,0.0,0.20357031712264623,0.04534392049149122,3.6493108282362066,32.768372976578945,32.768372976578945,55.22984461093669,35.77387662299308,3.347771930860789,5648.506835209432,0.0,130.47845016932956,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
944,3402000,0.0,50,50,0.023772335030330848,0.20054392792721834,0.07994560720727817,78.86234422961955,1.9904653229769862,1.289278675110093,0.12065259253498914,0.0,0.20357031712264623,0.04534392049149122,3.6493108282362066,32.72208377283697,32.72208377283697,55.22984461093669,35.77387662299308,3.347771930860789,5648.506835209432,0.0,133.6777764121637,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
